sample_ID	PEL	CEU	YRI
VAN8655_1	0.0004666186117707211	0.9928976842862508	0.006635697101978503
VAN8656_1	0.0008142768578784618	0.990517180009586	0.008668543132535537
VAN8657_100	0.005547112483906846	0.9827287706545025	0.01172411686159066
VAN8658_1	9.965002163046746e-05	0.9944793311588541	0.005421018819515437
VAN8659_100	0.01012279937734228	0.9833023887471997	0.00657481187545808
VAN8660_1	0.001638929422998274	0.9937671541423714	0.0045939164346303065
VAN8661_100	0.0006173545808603364	0.9865618018914338	0.012820843527705876
VAN8662_1	0.0004460833578555488	0.9914673498109171	0.008086566831227306
VAN8662_100	0.000648481702584387	0.9897509628512213	0.00960055544619432
VAN8663_1	0.0	0.9946742359372419	0.005325764062758042
VAN8665_1	0.0005525784641244071	0.9941210810449375	0.005326340490938116
VAN8666_100	0.0004968090377021497	0.9910274630559974	0.008475727906300447
VAN8667_1	9.74163624326768e-05	0.9662105726727505	0.03369201096481684
VAN8667_100	0.0009448378406654518	0.9927681320527789	0.006287030106555631
VAN8668_1	0.0002802882025614739	0.9938392797184034	0.005880432079035221
VAN8670_1	0.001468739002831127	0.9902644883061457	0.008266772691023255
VAN8670_100	0.00038209982986722263	0.9905950698674186	0.009022830302714141
