sample_ID	PEL	CEU	YRI
IHG_88156_100	0.1818713960386215	0.7706642817999894	0.047464322161389086
IHG_88157_1	0.14934311434908404	0.7765679107001451	0.07408897495077084
IHG_88158_1	0.09027437364668989	0.8561967716299619	0.053528854723348285
IHG_88159_1	0.07715014453587551	0.8742723044797928	0.0485775509843317
IHG_88160_1	0.20807056380410838	0.7221202792936601	0.0698091569022316
IHG_88161_1	0.14839949888896473	0.5247316799181004	0.32686882119293487
IHG_88162_1	0.22689790514271072	0.6933190399612695	0.07978305489601972
IHG_88162_100_2	0.20675120539036299	0.7038766169559943	0.08937217765364268
IHG_88163_1	0.13192248649964083	0.7025771940801387	0.16550031942022037
IHG_88164_1	0.12167607163838766	0.561720812404782	0.3166031159568303
IHG_88174_1	0.1746893120613617	0.6812936525376392	0.14401703540099914
IHG_88182_1	0.19794692346908294	0.7196504661496502	0.08240261038126684
IHG_88188_1	0.22689042125146403	0.6617107607646421	0.1113988179838939
IHG_88195_1	0.2388612923983407	0.627182925269862	0.13395578233179728
IHG_88197_1	0.12719363497630123	0.752459393760938	0.12034697126276084
IHG_88198_1	0.0795712478704781	0.8958252661071727	0.02460348602234922
IHG_88201_1	0.15989275583843518	0.7419633008037828	0.098143943357782
IHG_88204_1	0.21119328194308656	0.6878334767100659	0.10097324134684751
IHG_88205_1	0.2180866554606148	0.6608687584830875	0.1210445860562977
IHG_88208_1	0.20168628844026545	0.6966926620059228	0.1016210495538117
IHG_88211_100	0.21232418823328425	0.7107848292234082	0.07689098254330753
IHG_88214_1	0.19485781832441093	0.7062425588508047	0.09889962282478443
IHG_88215_1	0.07922427918836941	0.8705366169379297	0.05023910387370082
IHG_88216_1	0.21468838818789057	0.5193676653833513	0.26594394642875807
IHG_88217_1	0.13037970812566071	0.8150627892023965	0.054557502671942724
IHG_88218_1	0.17192046584900422	0.7485450605737125	0.07953447357728324
IHG_88219_1	0.12289033299316036	0.781839989501907	0.09526967750493259
IHG_88221_100	0.159853529925694	0.7871580684283145	0.052988401645991556
IHG_88222_1	0.1022822771519768	0.8555077375048371	0.04220998534318609
IHG_88223_1	0.09749155449324444	0.8274042419985912	0.07510420350816434
IHG_88224_1	0.07680291778855143	0.8540631529453176	0.06913392926613092
IHG_88225_1	0.09039166428709032	0.8412753118427805	0.0683330238701292
IHG_88226_1	0.13761282449926637	0.7626057438349187	0.09978143166581484
IHG_88228_1	0.07518852631729712	0.8639560184614694	0.0608554552212335
IHG_88229_1	0.07204496941217518	0.3019919795911705	0.6259630509966543
IHG_88231_1	0.10231963209190631	0.7898701402932834	0.10781022761481031
IHG_88232_1	0.10447067017859016	0.843900286697551	0.051629043123858784
IHG_88233_1	0.059477709552503304	0.44663172635693593	0.49389056409056076
IHG_88235_1	0.10742803303079917	0.8232632630359386	0.06930870393326227
IHG_88236_1	0.0745611697786536	0.8637329855990578	0.061705844622288654
IHG_88237_1	0.2063853979475299	0.711417282550056	0.08219731950241413
IHG_88238_1	0.31360033362671047	0.6066024824067265	0.079797183966563
IHG_88240_1	0.07863466468747851	0.885701754804755	0.03566358050776654
IHG_88242_1	0.1488105322607971	0.6365391441705842	0.2146503235686187
IHG_88243_1	0.14358664713801159	0.7766315237757418	0.07978182908624655
IHG_88245_1	0.1845784356318901	0.7165901352764956	0.09883142909161431
IHG_88253_1	0.1502660200756673	0.7771384928914001	0.0725954870329326
IHG_88254_1	0.13179764745168987	0.8116945220109628	0.056507830537347266
IHG_88255_1	0.098559879968707	0.8413525378584897	0.06008758217280331
IHG_88263_1	0.10688416058933838	0.8301529591241473	0.06296288028651433
IHG_88265_1	0.05012536163001216	0.2815956662592247	0.6682789721107631
IHG_88266_1	0.10702880614257149	0.8380137546179157	0.05495743923951278
IHG_88267_1	0.0964886485498864	0.818278668884135	0.08523268256597856
IHG_88268_1	0.09711161797986807	0.8331120639165603	0.06977631810357164
IHG_88269_1	0.08102970343532544	0.8413564088367207	0.07761388772795384
IHG_88270_1	0.12278910691241873	0.49492372818042474	0.38228716490715653
IHG_88270_100	0.12023103546474126	0.48943377782055925	0.39033518671469947
IHG_88272_1	0.13605391704932362	0.7922018885470529	0.07174419440362355
IHG_88273_1	0.32211771154476676	0.6192183230431979	0.05866396541203531
IHG_88274_1	0.12511943580750348	0.8282697927310513	0.04661077146144525
IHG_88275_1	0.08227325519204633	0.8508794023828968	0.0668473424250569
IHG_88278_1	0.09476786969358239	0.80472366441251	0.10050846589390758
IHG_88279_1	0.09726129580480154	0.8619614324116233	0.04077727178357515
IHG_88279_100	0.12803544370894424	0.7782181732363403	0.09374638305471537
IHG_88280_1	0.09715819875124823	0.8529150853182957	0.04992671593045607
IHG_88280_100	0.07402826510884739	0.8895780878890124	0.03639364700214026
IHG_88281_1	0.09272638029083692	0.8587365849636496	0.048537034745513505
IHG_88282_1	0.1702356870902489	0.7370419971460568	0.09272231576369433
IHG_88284_1	0.22350389594604061	0.6115994636888693	0.16489664036509002
IHG_88285_1	0.10083014418490682	0.8043868893064098	0.09478296650868344
IHG_88286_1	0.12960628667509938	0.8012486227382035	0.06914509058669707
IHG_88287_1	0.19167548712067478	0.739592842767703	0.06873167011162223
IHG_88288_1	0.19280755470434177	0.7400781989215712	0.06711424637408694
IHG_88289_1	0.23315443822492937	0.5584496422506435	0.2083959195244271
IHG_88290_1	0.1705132362294143	0.5218441237066578	0.30764264006392794
IHG_88295_1	0.1617637931664073	0.7432087880496192	0.09502741878397349
IHG_88297_1	0.2829907022973869	0.5416810161679148	0.17532828153469834
IHG_88298_1	0.21065276434942598	0.6984542151662605	0.09089302048431357
IHG_88299_1	0.16642122514138424	0.7013589972308312	0.13221977762778453
IHG_88299_100	0.18871115650764989	0.6996157667007872	0.11167307679156292
IHG_88303_1	0.051674785183288885	0.12913905960261313	0.819186155214098
IHG_88304_1	0.19699201765578978	0.6994834437615896	0.10352453858262067
IHG_88308_1	0.2418951070706127	0.6071850646304977	0.15091982829888959
IHG_88309_1	0.22057227509906802	0.6236789802914304	0.15574874460950153
IHG_88314_1	0.1944265268331695	0.689772320673385	0.11580115249344547
IHG_88316_1	0.14370051841430795	0.7152963898353789	0.14100309175031314
IHG_88318_1	0.23613541404434774	0.5652550155297195	0.19860957042593277
IHG_88321_1	0.2381185161921084	0.5617399737470257	0.20014151006086597
IHG_88325_1	0.18970999792386534	0.6680409069495543	0.14224909512658035
IHG_88330_1	0.19626498342769702	0.5681576685562632	0.23557734801603977
IHG_88332_1	0.2132279971339277	0.5774107258871282	0.20936127697894408
IHG_88335_1	0.21505645370135842	0.6928438128671058	0.09209973343153575
IHG_88339_1	0.180501134261138	0.6659825142751999	0.15351635146366202
IHG_88341_1	0.16932045880382385	0.789159364173761	0.04152017702241516
IHG_88342_1	0.15753455590008694	0.33015941075453237	0.5123060333453807
IHG_88344_1	0.17770377184247854	0.6631284420254558	0.15916778613206564
IHG_88345_1	0.13041357918518232	0.42022288060393453	0.44936354021088315
IHG_88348_1	0.1435720019370375	0.5878212057090735	0.26860679235388896
IHG_88349_1	0.12639189086834945	0.5056385959239373	0.3679695132077132
IHG_88350_1	0.1667077420467849	0.5174153375125274	0.31587692044068766
IHG_88353_1	0.090307147929046	0.21497529219111433	0.6947175598798396
IHG_88356_1	0.24558995579213827	0.6561124230143075	0.0982976211935542
IHG_88358_1	0.12447530502985879	0.45101651243184016	0.4245081825383011
IHG_88363_1	0.19373897658303332	0.6595362387433565	0.14672478467361008
IHG_88364_1	0.21788271942414295	0.6092799090165276	0.17283737155932938
IHG_88369_1	0.14660136498434384	0.6628504412721634	0.19054819374349272
IHG_88370_1	0.25261791031949893	0.5158190751226551	0.2315630145578459
IHG_88372_1	0.16247798865003377	0.634454751425778	0.20306725992418817
IHG_88376_1	0.21794304216824328	0.5114289341945314	0.2706280236372253
IHG_88379_1	0.18017474627995766	0.7474590576309948	0.07236619608904747
IHG_88381_1	0.1766180269649763	0.732615146441042	0.09076682659398173
